商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
樱花（SAKURA）13升燃气热水器 天然气家用家电 变频降噪 低压启动 智能速热恒温触控大屏JSQ25-L022,1399,5万+,,"自营,券2580-120,满1000-100",https://item.jd.com/100003228761.html,(1.6万+),(200+),(200+),96%
万和（Vanward）燃气热水器家用可装浴室平衡式安全防CO泄露恒温一键节能JSG24-310W12 【平衡式-可安装浴室内】天然气 APP+语音智控,1898,2万+,,"京东物流,免邮,每满1898-399",https://item.jd.com/1705581289.html,(2.3万+),(700+),(700+),93%
樱花（SAKURA）燃气热水器13升智能触控 日本CPU 恒温强排式 低压启动 防冻 天然气 JSQ25-JJP201A,1599,5万+,,"自营,券2580-120,满1000-100",https://item.jd.com/100022027554.html,(1.6万+),(200+),(200+),96%
左图右史密斯热水器家用速热储水式电热水器100升大容量上门安装2000W电脑遥控自动断电DSZF-100D,1039,1,,自营,https://item.jd.com/100051630317.html,0,0,0,100%
万家乐（Macro）H111C电热水器 2100W速热经济节能 下潜加热家用洗澡机 D40-H111C【40升1-2人适用】,499,5000+,,"京东物流,免邮,满400-50",https://item.jd.com/38460064650.html,(2300+),(10+),(10+),97%
万和（Vanward）燃气热水器 天然气 一级能效 ECO双节能冷凝 变频恒温燃热 小体积降噪 LE6 防CO WLE6W16 16升 天然气 12T,2699,0,,"满2499-600,赠",https://item.jd.com/10067426578005.html,0,0,0,100%
前锋 （CHIFFO）家用智能速热天然气恒温强排式厨卫家电燃气热水器JSQ20/24-XAD1 10升JSQ20-XAD1 天然气,1398,500+,,"京东物流,免邮,每满300-30",https://item.jd.com/10021683530047.html,(100+),-1,-1,98%
【免费上门安装】史密斯.劳伦热水器电热水器家用卫生间洗澡储水式扁桶双胆速热80升扁桶一级能效 扁桶双胆+触屏遥控+2000W加热+出水断电 60升,899,10万+,,,https://item.jd.com/10035306667342.html,(3.4万+),(300+),(300+),97%
康家好太太电热水器电家用洗澡速热恒温出租房小型储水式热水器卫生间淋浴2KW DSZF-50A 50升遥控款 自行安装,348,200+,,自营,https://item.jd.com/100040574217.html,(100+),0,0,100%
万和JSQ22-11W6 (液化气) 燃气热水器 四季感 智能氧护 无极变升 多重安全防护,1599,1000+,,自营,https://item.jd.com/100025998125.html,(800+),0,0,99%
凯奇史密斯热水器60升扁桶电热水器家用卫生间洗澡储水式扁桶双胆速热B28,748,200+,,自营,https://item.jd.com/100040556256.html,(80+),-1,-1,94%
万家乐（上门安装）家用燃气热水器6升7升8升10L出租房洗澡煤气液化气强排低水压即热式隔日达奴风 6升电池款+铜水箱(煤气液化气罐) 不包安装,273,100+,,赠,https://item.jd.com/10064620993598.html,(30+),-1,-1,96%
拍拍志高热水器家用防电墙储水式出租房用厂家电热水器尾货机 【基础款】40L胶壳圆桶1~2人用,319,43,,,https://item.jd.com/10048967027208.html,(30+),-1,-1,96%
志高（CHIGO）热水器电家用洗澡储水式出水断电2200W速热超薄扁桶电热水器DSZF-T66DA-50L彩屏扁桶数显断电款,579,2000+,,自营,https://item.jd.com/100044811895.html,(2100+),-8,-8,98%
志高（CHIGO）热水器电家用洗澡储水式出水断电2200W速热安全节能DSZF-T66DA-40L彩屏圆桶数显断电款,499,2000+,,自营,https://item.jd.com/100044811877.html,(2100+),-8,-8,98%
万和（Vanward）燃气热水器 家用 一键节能高达20% 智能自适温 变频恒温 私人订制模式 APP智控JSQ25-365T13【液化气】13升 66重安全防护,1298,5万+,,"京东物流,免邮,每满1298-449",https://item.jd.com/10036383473360.html,(1.9万+),(90+),(90+),98%
电热水器家用洗澡储水式热水器圆桶数显节能速热宿舍卫生间洗澡电热水器美的 60升数显款+高配巡航+出水断电【夏 新系列】 上门安装,528,60,,赠,https://item.jd.com/10067291468574.html,-9,0,0,81%
【店长推荐】美的燃气热水器 变频恒温智能家电 低噪运行热水器天然气防CO泄漏家用安全强排式HWF系列 JSQ25-HWF【13升】 天然气,1049,1000+,,"京东物流,免邮,每满1039-201",https://item.jd.com/10020293141243.html,(700+),-3,-3,98%
万家乐【上门安装】家用燃气热水器6升8升10L洗澡煤气液化气强排 10升电池款+铜水箱(煤气液化气罐 不包安装,396,200+,,,https://item.jd.com/10067597578493.html,(20+),-1,-1,90%
帅康（Sacon）13升燃气热水器13BCM1智能精控恒温 无氧铜水箱 触摸按键控制燃气 舒适恒温家用款,1389,2,,自营,https://item.jd.com/100041101269.html,-2,0,0,100%
四季沐歌（MICOE）燃气热水器液化气家用变频恒温智能变升水气双调平衡机 【12升|低压启动|智能变升-液化气-3款】,698,1000+,,每满200-20,https://item.jd.com/10033619181669.html,(300+),-7,-7,92%
万和（Vanward）燃气热水器 天然气 一级能效 ECO双节能冷凝 变频恒温燃热 小体积降噪 LE6 防CO WLE6W13 13升 天然气 12T,2499,0,,"满2499-600,赠",https://item.jd.com/10067426578004.html,0,0,0,100%
希尔史密斯热水器2000W速热一级能效100升储水式安全耐用小体积防电墙全屋漏电预警电DX-1001 100L,858,1万+,,自营,https://item.jd.com/100040508775.html,(7200+),(50+),(50+),97%
【送上门安装】创维 储水式 电热水器 出租房安全省电,999,100+,,,https://item.jd.com/10064840356068.html,(20+),0,0,95%
美的（Midea）燃气热水器水气双调智能恒温强排式热水器家用节能省气6重安防APP控制TC5天然气 【变频恒温 耀石灰】16升 天然气,1249,200+,,自营,https://item.jd.com/10045972065276.html,(100+),0,0,100%
凯奇史密斯热水器电热水器家用洗澡租房小型扁桶大容量2000W速热40升 J007,568,0,,自营,https://item.jd.com/100042610986.html,0,0,0,100%
太阳雨12升Y03 燃气热水器 智能恒温强排式热水器 金色拉丝面板 无氧铜水箱 低水压启动 液化气,575,2000+,,自营,https://item.jd.com/100041232330.html,(900+),-6,-6,97%
美的（Midea）16升燃气热水器 天然气 超一级能效 节能零冷水 全面玻璃屏 恒温节能 JSLQ27-16LN5影青,3099,20万+,,"自营,新品,每满2000-200,赠",https://item.jd.com/100049689633.html,(22万+),(1100+),(1100+),98%
希尔史密斯燃气热水器 24升室外机 户外热水器恒温防雨防冻多重防护家用安全节能省气 JSW35-AZ01 天然气,3599,100+,,自营,https://item.jd.com/100045119479.html,(40+),-1,-1,91%
史密斯.劳伦热水器电热水器家用洗澡扁桶一级能效大容量60升速热 B31-60L,1399,500+,,"自营,厂商配送",https://item.jd.com/100048092381.html,(300+),-2,-2,98%
万家乐R3冷凝式燃气热水器一级能效自动恒温家用节能热水器 13L【天然气】,1599,2000+,,"自营,满1000-100",https://item.jd.com/67969278710.html,(2300+),(10+),(10+),98%
美的热水器 储水式电热水器2200W/3200W速热健康安全防漏电家用一级节能智能家电APP控制 80升 双效省电保温王,1299,72,,"京东物流,免邮,每满1289-100",https://item.jd.com/10045993887381.html,(20+),0,0,100%
康家好太太电热水器电家用洗澡速热恒温出租房储水式热水器卫生间淋浴2KW DSZF-100A 100升遥控款 自行安装,568,200+,,自营,https://item.jd.com/100047737377.html,(100+),0,0,100%
万和（Vanward）12升燃气热水器 智能自适温 变频恒温 天然气 JSQ24-225T12 自适温系列-天然气 无极变升,1098,5万+,,"京东物流,免邮,每满1098-349",https://item.jd.com/23760049039.html,(2.7万+),(100+),(100+),98%
史密斯.劳伦热水器电热水器家用洗澡扁桶一级能效大容量80升速热 B33-80L,1599,500+,,新品,https://item.jd.com/100048089519.html,(300+),-2,-2,98%
海轩好太太电热水器 2000W速热50升家用储水式出租房耐用小型节能省电 防电墙+出水断电安全洗浴 DX-F13B-50,398,5000+,,"自营,厂商配送",https://item.jd.com/100044533229.html,(1600+),(20+),(20+),93%
万家乐【广东隔日达】家用燃气热水器洗澡煤气天然气液化气强排式低水压即热式出租房爱创仕 7升电池款+铜水箱(煤气液化气罐) 不包安装,318,2000+,,,https://item.jd.com/10066582011636.html,(100+),-5,-5,96%
凯奇史密斯热水器电热水器家用洗澡租房小型扁桶大容量2000W速热100升 J007,888,0,,自营,https://item.jd.com/100042610972.html,0,0,0,100%
雷哲（Reg）集成热水器即热式电热水器集成热水器一体机别墅民宿家用酒店集成沐浴屏智能恒温变频 Q7(黑色),4380,200+,,"京东物流,免邮,满4000-600",https://item.jd.com/10035644243362.html,(300+),0,0,100%
海轩好太太电热水器2000W速热60升家用储水式出租房耐用小体积节能省电 双旋钮+出水断电安全洗浴DX-687B-60L,488,100+,,自营,https://item.jd.com/100041232354.html,(30+),-1,-1,97%
容声电热水器储水式家用速热阳台圆桶壁挂薄民宿酒店出租房宿舍卫生间洗澡安全隔电防干烧 50升+隔电墙高配+2000W,469,5000+,,,https://item.jd.com/10028509127951.html,(5500+),-2,-2,99%
左图右史密斯（L.R.HTOMS）热水器家用速热2000W储水式电热水器50升一级能效上门安装DSZF-50B,649,19,,自营,https://item.jd.com/100041590002.html,-2,0,0,100%
万和（Vanward）13升燃气热水器京东小家智能生态天然气智能防冻 直流变频 增压水量伺服器恒温 JSQ25-560J13,1199,1万+,,自营,https://item.jd.com/100002972919.html,(9700+),(30+),(30+),99%
海尔（Haier）燃气热水器12升液化气家用即热恒温智能变升强排式洗澡智能防冻厨房以旧换新UTS 12升【一厨一卫】,749,500+,,,https://item.jd.com/10026250716218.html,(100+),-4,-4,95%
箭牌燃气热水器天然气家用平衡式即热式强排恒温零冷水洗澡淋浴 10升恒温天然款 上门安装,649,19,,自营,https://item.jd.com/100043002987.html,-6,0,0,100%
海轩好太太电热水器 60升家用小型2000W速热储水式出租房节能省电圆桶数显+双防电墙安全洗浴 DX-S80B-60 60L,399,5000+,,"自营,厂商配送",https://item.jd.com/100044533233.html,(1600+),(20+),(20+),93%
电热水器家用洗澡储水式热水器圆桶数显节能速热宿舍卫生间洗澡电热水器美的 50升数显款+高配巡航+出水断电【夏 新系列】 上门安装,468,60,,赠,https://item.jd.com/10067291468572.html,-9,0,0,81%
箭牌燃气热水器天然气家用平衡式即热式强排恒温零冷水洗澡淋浴 13升零冷水天然气款 上门安装,1249,19,,自营,https://item.jd.com/100043002957.html,-6,0,0,100%
海尔（Haier）电储水式热水器电家用洗澡3300W变频速热一级能效WIFI控制预约洗浴防电墙MG3 EC8002-MG3U1,1599,500+,,,https://item.jd.com/10056655398674.html,(300+),0,0,99%
万和 Vanward 14升直流变频 WIFI远程控制低压启动 智能氧护燃气热水器JSQ27-14G20,3599,2,,自营,https://item.jd.com/100026553092.html,-1,0,0,100%
东芝(TOSHIBA)燃气热水器13L水气双调变频恒温下置变频风机日本原装进口CPU防冻小体积JSQ25-TS2天然气,2799,1,,自营,https://item.jd.com/100044570461.html,-1,0,0,100%
美的（Midea）16升燃气热水器天然气水伺服智控增压恒温ECO节能磁净化健康洗JSQ30-MK6,1849,20万+,,自营,https://item.jd.com/100040350131.html,(22万+),(1100+),(1100+),98%
凯奇史密斯热水器电热水器家用洗澡租房小型2000W速热一级能效 40升 A17S,428,200+,,自营,https://item.jd.com/100041232382.html,(100+),-1,-1,96%
【免费上门安装】史密斯.劳伦热水器电热水器家用卫生间洗澡储水式扁桶双胆速热80升扁桶一级能效 圆桶单胆+普通数显+2000W加热+双防电墙 50升,599,10万+,,,https://item.jd.com/10035398619449.html,(3.4万+),(300+),(300+),97%
美的（Midea）燃气热水器16升 家用天然气 一级静音 WiFi智控 抗扰恒温 直流变频 节能 JSQ30-AIR京东小家,2599,100万+,,"自营,每满2000-300,赠",https://item.jd.com/100033176384.html,(46万+),(1700+),(1700+),98%
樱花雪（YINGHUAXUE） 樱花雪热水器电家用储水式卫生间出租房60升80升100L扁桶速热洗澡 40升指针圆桶裸机+_家里无配件的慎拍(不含运费),148,6,,赠,https://item.jd.com/10064203573185.html,-1,0,0,100%
万和JSQ30-16N18-20Y 燃气热水器(液化气)安全防CO泄露 智能恒温 四季感 立体防冻 无极变升,2299,100+,,自营,https://item.jd.com/100046090071.html,(100+),0,0,100%
海轩好太太电热水器 80升家用2000W速热储水式出租房节能省电圆桶数显+双防电墙大水量安全洗浴 DX-S80B-80,459,5000+,,"自营,厂商配送",https://item.jd.com/100041232352.html,(1600+),(20+),(20+),93%
志高（CHIGO）燃气热水器天然气液化气煤气节能变升智能恒温水气双调多重防冻低水压启动金色家用 10升智能恒温天然气自行安装,1159,100+,,,https://item.jd.com/10066000724509.html,(40+),0,0,100%
新飞（Frestech） 即热式电热水器电家用卫生间加热器速热洗澡器小型淋浴加热宝即开即热智能恒温 珍珠白标准款【6000W+安装礼包】,199,200+,,,https://item.jd.com/10056578137257.html,(70+),-1,-1,95%
樱花树热水器电家用储水式出水断电速热遥控60升50L80升美的 扁桶60升数显+离子+出水断电,499,11,,赠,https://item.jd.com/10067253911222.html,0,0,0,100%
欧治热水器电家用租房储水式圆桶速热洗澡淋浴卫生间安全节能扁桶热水器双胆大容量出水断电 40升（圆桶数显+双防电墙） 自行安装,305,200+,,"免邮,满305-20",https://item.jd.com/10059259253118.html,(60+),0,0,98%
苏泊尔(SUPOR)6.6升电热水器小厨宝即热式厨房热水器速热上出水1500W家用储水式 【1500W】6.6升E06-UK02,499,1000+,,"自营,满459-120",https://item.jd.com/10061186529484.html,(100+),-3,-3,94%
美的燃气热水器T0P1?零冷水全新升级双增压恒智能温16升,2399,100万+,,自营,https://item.jd.com/100026582150.html,(46万+),(1700+),(1700+),98%
樱花雪热水器电热水器家用圆桶扁桶储水式即速热小型60升40升50L80升 圆桶指针40升+全套配件 本店商品全国联保,219,84,,,https://item.jd.com/10052065759456.html,-8,0,0,88%
希尔史密斯即热式电热水器家用小型厨房宝速热恒温免储水迷你热水宝出租房卫生间洗澡神器5500w 墨绿上门安装,398,20,,自营,https://item.jd.com/100040574081.html,-4,0,0,80%
樱花雪热水器电家用扁桶圆桶储水式即速热卫生间洗澡60升 裸机无配件定制款无内胆,188,100+,,"满99-10,赠",https://item.jd.com/10053449745823.html,(10+),0,0,93%
海轩好太太电热水器2000W速热40升家用储水式出租房耐用小体积节能省电 双旋钮+出水断电安全洗浴DX-687B-40L,368,100+,,自营,https://item.jd.com/100051312389.html,(30+),-1,-1,97%
海轩好太太电热水器 2000W速热50升家用储水式出租房耐用小型节能省电 防电墙+出水断电安全洗浴 DX-F13B-50,398,5000+,,自营,https://item.jd.com/100044533229.html,(1600+),(20+),(20+),93%
希尔史密斯电热水器 家用60升L扁桶储水式 2000W超薄机身出水断电双内胆速热洗澡淋浴机B08D,779,1万+,,"自营,厂商配送",https://item.jd.com/100042534103.html,(4100+),(40+),(40+),96%
爱心东东【免费上门安装】史密斯.劳伦小厨宝热水器家用储水式2000瓦速热恒温上出水10升厨房卫生间 8升机械旋钮+1500W速热+下出水,469,1000+,,,https://item.jd.com/10059123826601.html,(800+),-1,-1,99%
万家乐（macro）燃气热水器13升JSQ26-13Q3(F),3998,24,,自营,https://item.jd.com/100029157906.html,-3,0,0,100%
万家乐R3冷凝式燃气热水器一级能效随温感智能变升天然气家用节能省气省钱 JSLQ22-13R3【13L】,1399,5000+,,"京东物流,秒杀,免邮",https://item.jd.com/67967425356.html,(2600+),-7,-7,98%
康家好太太燃气热水器天然气家用平衡式即热式强排恒温零冷水洗澡淋浴 12升平衡式天然气款 上门安装,949,42,,自营,https://item.jd.com/100040574393.html,-7,0,0,77%
志高（CHIGO）热水器电家用洗澡储水式出水断电2200W速热安全节能DSZF-T66DA-60L彩屏圆桶数显断电款,659,2000+,,自营,https://item.jd.com/100044811911.html,(2100+),-8,-8,98%
