商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
半球（PESKOE） 破壁机家用多功能 智能预约加热免滤豆浆机 全自动冷热料理机 迷你辅食搅拌机 黑红,189,5000+,,"京东物流,秒杀,免邮",https://item.jd.com/10037818533828.html,(800+),(20+),(20+),94%
苏泊尔（SUPOR） 破壁机家用豆浆机低音低噪可拆洗 智能触屏预约料理机榨汁机辅食绞肉机 多功能SP901,599,500+,,"自营,秒杀,每满669-70",https://item.jd.com/10046063576463.html,(80+),-2,-2,97%
博世（Bosch）博世（Bosch） 加热破壁机家用豆浆机高端料理机【99%破壁率】自清洁多功能辅食 MMBH512SCN 浅银灰,1899,2000+,,京东物流,https://item.jd.com/10024677846350.html,(500+),-5,-5,96%
九阳（Joyoung）破壁机家用豆浆机不锈钢杯体高速料理机多功能榨汁绞肉辅食降噪薄底座 P771,1849,200+,,"京东物流,免邮,满1849-50",https://item.jd.com/10049013318433.html,(100+),-1,-1,97%
美的（Midea）破壁机 豆浆机1升家用多功能迷你小型低音料理机触控8叶刀智能预约搅拌机婴儿辅食果汁机 MJ-PB40X2-701,269,2000+,,"京东物流,放心购,闪购,免邮,",https://item.jd.com/10028868460771.html,(600+),-9,-9,96%
九阳（Joyoung）破壁机大容量1.75L家用豆浆机加热智能多功能破壁料理机榨汁磨粉果汁机辅食 L18-Y91A,399.9,2万+,,"放心购,免邮,满369-30",https://item.jd.com/69092538853.html,(4500+),(80+),(80+),96%
帕克雷蒂（PAKARIEDI） 德国真空破壁机家用加热全自动料理多功能辅食轻低静音榨汁豆浆机 深灰蓝色,1780,2万+,,"京东物流,满1750-700,赠",https://item.jd.com/10045905802973.html,(1700+),-1,-1,99%
德普莱（DAPREND） 德国破壁机家用多功能加热静轻音豆浆机料理榨汁五谷米糊2022新款3-5人 白色 1,999,2000+,,"京东物流,放心购,满900-320,赠",https://item.jd.com/10056819385966.html,(1500+),-1,-1,99%
奥克斯（AUX） 破壁机家用柔音加热免滤豆浆机智能预约防糊底多功能榨汁机辅食料理机 PB9538 宝蓝色（1.65升）,329,2000+,,"自营,券220-10,每满320-70",https://item.jd.com/10049164897259.html,(400+),(10+),(10+),96%
九阳（Joyoung）破壁机 超薄家用加热豆浆机辅食多功能五谷浆 1.8升 L18-P510【企业采购】【支持一件代发】,459.9,2000+,,"自营,闪购",https://item.jd.com/100017038467.html,(300+),-8,-8,95%
美的（Midea）破壁机家用豆浆机静音多功能榨汁机辅食机料理机智能预约自清洗 轻音降噪,599,7,,"京东物流,每满599-200",https://item.jd.com/10066905959917.html,-2,0,0,100%
LEASY 德国低噪静轻音破壁机家用 豆浆机加热全自动榨汁机搅拌机辅食机早餐机48分贝安睡柔音舱 领致 北欧风情蓝【1.5升大容量+18大功能菜单】,499,200+,,"京东物流,免邮,每满499-50",https://item.jd.com/10060931745707.html,(200+),0,0,100%
美菱 破壁机家用豆浆机大容量自清洁破壁免洗免滤榨汁机 升级大屏【智能破壁机】,209,17,,,https://item.jd.com/10064644817723.html,-2,0,0,100%
小熊（Bear） 破壁机家用小型加热豆浆机多功能预约榨汁机料理机果汁机搅拌机辅食0.8L PBJ-D06C1,699,100+,,"京东物流,免邮,满699-330",https://item.jd.com/10034105984076.html,(40+),-1,-1,97%
英凯仕 静柔音破壁机家用豆浆机加热全自动榨汁机搅拌机辅食机早餐 YK-P05【触控大屏】,199,200+,,,https://item.jd.com/10065647512294.html,(200+),-1,-1,99%
华柏仕（HUABOSHI） 破壁机家用2升大容量定时无渣免滤料理机低音破壁研磨机辅食多功能搅拌机 家用2升【定时+多功能搅拌】,169,8,,满99-10,https://item.jd.com/10057260760992.html,-1,0,0,100%
ankale 德国破壁机家用迷你小型豆浆机全自动多功能辅食机多功能榨汁机免煮免过滤1-3人 优雅白850ML【 八叶刀片+免煮免滤】,239,500+,,"京东物流,满200-30",https://item.jd.com/10062502604511.html,(400+),0,0,99%
九阳（Joyoung） 【肖战推荐】破壁机 豆浆机加热家用高速搅拌机婴儿辅食榨汁机绞肉料理机 L18-Y933,649.9,200+,,自营,https://item.jd.com/100036148969.html,(30+),-1,-1,89%
九阳（Joyoung） 九阳破壁机家用豆浆机免滤1.75L大容量智能预约新一代太空科技轻量化杯体 L18-P556,799.9,7,,"京东物流,免邮,每满799-50",https://item.jd.com/10067416782086.html,-1,0,0,100%
尚莱易 破壁机沙冰机商用碎冰机多功能料理机榨汁机豆浆辅食搅拌机奶昔刨冰机 1800W【六页钢刀】推荐,79,100+,,赠,https://item.jd.com/10041369996771.html,(20+),0,0,95%
德森朗（Desselan）【轻音+细腻免滤】德国德森朗（Desselan）低音破壁机家用多功能料理豆浆自动加热辅食搅拌 淡雅紫,999,1000+,,放心购,https://item.jd.com/10059251120421.html,(1400+),0,0,100%
谷格（GUGE） 【预约保温·免洗单人】 破壁机家用小型全自动多功能GG628料理0.6L迷你豆浆机 GG628容量0.6L,459,1万+,,"京东物流,放心购,免邮,满439-71",https://item.jd.com/10026138421830.html,(1300+),-4,-4,99%
九阳（Joyoung）破壁机家用豆浆机加热多功能破壁榨汁机搅拌机果汁机多功能料理机辅食 P651,299.9,200+,,京东物流,https://item.jd.com/10067047007589.html,(40+),0,0,100%
美菱 触控式破壁机 1.75L大容量 家用 冷热双杯 预约定时 MB-LC1808,999,0,,自营,https://item.jd.com/100041168982.html,0,0,0,100%
九阳（Joyoung）破壁机家用多功能1L小容量双打豆浆机果蔬汁料理机L12-P153 企业采购员工福利,368,0,,自营,https://item.jd.com/100052457891.html,0,0,0,100%
小熊（Bear） 破壁机可拆洗低音家用多功能小型1.75L全自动静轻料理机豆浆机PBJ-D12V1 可拆刀洗+高温热除菌,699,41,,"京东物流,放心购,每满699-100",https://item.jd.com/10065677367009.html,-9,0,0,100%
摩飞破壁机养生壶两用机,599,2000+,,放心购,https://item.jd.com/10055759047697.html,(300+),0,0,99%
瑞本（RANBEM） 德国瑞本家用破壁机一体便携豆浆机免泡豆免过滤研磨五谷米糊果蔬 新升级800ML-灰蓝紫【智能显示屏】,185,500+,,"京东物流,放心购,免邮",https://item.jd.com/10043833693072.html,(200+),0,0,100%
西屋（Westinghouse）柔音破壁机家用早餐机加热全自动榨汁机搅拌机辅食机豆浆机料理机 杏仁白（搅拌杯）,699,1万+,,券699-250,https://item.jd.com/10053721171528.html,(1700+),(30+),(30+),97%
美的（Midea）破壁机家用纤薄机身榨汁机轻音低噪预约定时早餐机冷热双打多功能免洗自清洁豆浆机 MJ-PT53,299,1000+,,"自营,厂商配送",https://item.jd.com/100028812443.html,(300+),-1,-1,98%
苏泊尔（SUPOR）破壁机低音降噪家用智能预约加热破壁料理机 榨汁机豆浆机绞肉机果汁机 轻薄底座 触控操作,379,64,,"京东物流,放心购,闪购,满379-90",https://item.jd.com/10061700124608.html,-6,0,0,100%
蓝宝（BLAUPUNKT） 德国蓝宝柔音破壁机家用低音加热全自动小型豆浆机非静音榨汁机多功能料理机 【顺丰发货】PB02柔音-同款,599,2万+,,"免邮,每满500-100",https://item.jd.com/10034321656753.html,(3200+),(20+),(20+),97%
ankale 德国破壁机机家用迷你小型豆浆机全自动多功能辅食机多功能榨汁机免煮免过滤1-2人食 升级款-薄荷绿450ML【八叶刀片/细腻无渣】,179,2000+,,,https://item.jd.com/10059194005623.html,(900+),-3,-3,99%
九阳（Joyoung） 破壁机Y966免洗家用豆浆机不用手洗全自动料理机多功能榨汁机热烘除菌磨粉Y1 Y966,2199,2万+,,"京东物流,免邮,满2199-300,赠",https://item.jd.com/62012337111.html,(3500+),(50+),(50+),94%
奥克斯（AUX） 破壁机迷你 家用小型加热豆浆机多功能料理机便携榨汁机辅食机小容量果汁机 PB9513白色,259,1000+,,"京东物流,放心购,满250-30",https://item.jd.com/10041578027877.html,(200+),0,0,99%
九阳（Joyoung）破壁机双层加热料理机保温辅食家用多功能豆浆机冷热搅拌机榨汁机 L22-Y86【单机版】,799.9,1000+,,"放心购,免邮,满759-260",https://item.jd.com/44843751398.html,(400+),(10+),(10+),96%
苏泊尔（SUPOR）破壁机智能预约可加热多功能一体机家用料理机榨汁机免滤豆浆机果汁机搅拌机辅食SP501,399,25,,"自营,每满389-70",https://item.jd.com/10067887151312.html,-3,0,0,75%
美的（Midea） 破壁机家用免洗豆浆机全自动清洗自动保温植物豆奶婴儿辅食料理机多功能宝宝榨汁机 【四段自动洗】MJ-Y3,1599,200+,,"自营,每满1599-300",https://item.jd.com/10062510820041.html,(50+),-2,-2,92%
小熊（Bear） 破壁机家用小型多功能迷你豆浆机预约加热料理机榨汁机自动米糊果汁免滤 PBJ-B05G1,279,2000+,,放心购,https://item.jd.com/10044650842337.html,(400+),-3,-3,97%
美的（Midea）破壁机家用1.2L多功能800W精煮豆浆机智能预约强劲破壁料理榨汁果汁机宝宝辅食 PT13,249,200+,,"京东物流,放心购",https://item.jd.com/10060623680394.html,(60+),0,0,100%
美的（Midea）智能破壁机低音破壁免手洗高端多功能料理机榨汁机免滤豆浆机智能高温除菌清洁婴儿辅食 MJ-PB80X3-100,999,15,,"京东物流,免邮,每满999-200",https://item.jd.com/10065458846730.html,-2,0,0,100%
帕克雷蒂（PAKARIEDI） 德国真空破壁机家用彩屏全自动加热料理多功能榨汁轻低静音免手洗豆浆机 墨绿色,1980,2万+,,"京东物流,放心购,满1950-820,赠",https://item.jd.com/10049089952879.html,(1600+),0,0,100%
皆米（JIEMI） 轻音破壁机家用多功能 降噪预约加热豆浆机早餐机绞肉馅机榨汁机辅食 陶白【纳米防糊底盘】,299,200+,,每满299-100,https://item.jd.com/10057902335014.html,(70+),-1,-1,97%
九阳（Joyoung） 破壁机y3家用免洗豆浆机不用手洗y1非静音料理机多功能榨汁机全自动可预约 Y1【肖战同款】,2999,2万+,,"京东物流,放心购,免邮,,",https://item.jd.com/10021804601331.html,(5700+),(50+),(50+),97%
BRUNO 柔音破壁机家用豆浆机加热全自动投料降噪预约榨汁机搅拌机辅食机早餐非静音 象牙白,809,500+,,,https://item.jd.com/10061283240339.html,(100+),0,0,98%
九阳（Joyoung） 【肖战推荐】破壁机家用 不用手洗高温热烘 破壁免滤定时预约豆浆机 料理辅食 Y536【鸿蒙智联-一三杯-智能记忆】,1599,200+,,"自营,秒杀,满1599-200,赠",https://item.jd.com/10053643364249.html,(60+),-1,-1,98%
美的（Midea）破壁机家用豆浆机安睡43dB分贝低音隔音罩智能预约搅拌机榨汁机婴儿辅食降噪料理机MJ-PB80S2,719,100+,,"自营,每满719-50",https://item.jd.com/100050571833.html,(20+),0,0,96%
蓝宝（BLAUPUNKT）破壁机家用迷你小型豆浆机低音降噪全自动多功能加热料理机搅拌机辅食养生壶 米白色,421,2000+,,"自营,1件9折",https://item.jd.com/100024689102.html,(600+),-5,-5,97%
九阳（Joyoung） 破壁机家用升级降噪豆浆机预约保温自动清洗破壁免滤辅食多功能加热榨汁机料理机 升级降噪大屏触控【豪华双杯】,699.9,1000+,,"京东物流,放心购,每满649-270,赠",https://item.jd.com/10058922543443.html,(400+),-1,-1,99%
九阳（Joyoung） 肖战推荐 破壁机家用三重低音降噪加热豆浆机果汁机早餐机绞肉馅榨汁机辅食 L18-Y928S双杯,449.9,1000+,,"京东物流,放心购,满389-30,赠",https://item.jd.com/10068085197283.html,(100+),-3,-3,97%
APIXINTL日本安本素柔音破壁机家用豆浆机加热全自动榨汁机搅拌机早餐机低音非静音 薄荷绿,599,85,,自营,https://item.jd.com/10067764671003.html,(10+),0,0,100%
美的（Midea） 破壁机家用降噪低音全自动加热破壁料理机辅食机 智能预约多功能豆浆机榨汁机养生 1L丨一键清洗丨PB40X2-166,259,100+,,"京东物流,满90-10",https://item.jd.com/10061158884531.html,(20+),0,0,95%
皆米（JIEMI） 轻音破壁机家用加热全自动小型早餐豆浆机辅食机多功能降噪预约榨汁料理机 陶白【纳米防糊底盘】,299,200+,,券299-100,https://item.jd.com/10059504269374.html,(70+),-1,-1,98%
苏泊尔（SUPOR）免洗破壁机 家用多功能破壁机智能预约加热破壁料理机 榨汁机豆浆机果汁机搅拌机辅食T5,887.8,20万+,,"自营,1件9折",https://item.jd.com/100014747311.html,(5.7万+),(600+),(600+),97%
九阳（Joyoung）【肖战推荐】破壁机家用三重低音降噪加热豆浆机果汁机榨汁机辅食1.75L大容量 L18-Y928S,399.9,39,,"京东物流,放心购,每满399-40",https://item.jd.com/10066892355349.html,-2,0,0,100%
安卉源破壁机豆浆机家用功率多功能料理机大容量全自动快速榨汁 超大功率1800W【六页钢刀】,79,1000+,,免邮,https://item.jd.com/10044353644710.html,(300+),-1,-1,96%
九阳（Joyoung） 破壁机y3家用免洗豆浆机不用手洗y1非静音料理机多功能榨汁机全自动可预约 L12-Y3【不用手洗推荐款】,2299,2万+,,放心购,https://item.jd.com/68489481491.html,(5700+),(50+),(50+),97%
京品家电九阳（Joyoung）破壁机多功能大容量家用加热破壁榨汁机 智能防溢料理机果汁机辅食L18-Y928S,439.9,50万+,,"自营,赠",https://item.jd.com/100014770668.html,(8.5万+),(2100+),(2100+),95%
HYUNDAI韩国（HYUNDAI） 大容量家用商用大马力破壁机冰沙机碎冰机榨汁机 HSE-033 【1.8L容量+8档变速】,109,100+,,"免邮,满100-10",https://item.jd.com/10061186753705.html,(10+),0,0,90%
贝默朗斯（Bemeronis） 德国破壁机家用加热小型静全自动多功能料理榨汁轻低音免手洗迷你豆浆机 米白色,680,1万+,,"放心购,满660-352",https://item.jd.com/10057542094929.html,(400+),-2,-2,99%
大宇（DAEWOO） 破壁机多功能家用静音迷你豆浆机破壁免滤全自动免洗加热榨汁机料理机养生壶 暮光紫（配养生壶）,599,2万+,,"京东物流,放心购,每满430-200",https://item.jd.com/10022875000093.html,(4200+),(50+),(50+),97%
苏泊尔（SUPOR）拆洗破壁机 料理机磨粉榨汁豆浆机绞肉果汁辅食机 快拆好洗轻音全钢机身智能预约一双杯SP39S,1799,200+,,自营,https://item.jd.com/100024913267.html,(50+),-1,-1,96%
金正（NINTAUS） 静轻音破壁机家用豆浆机加热预约料理机榨汁机果汁机搅拌机辅绞肉食低音 【真·静轻】-米白,599,5000+,,,https://item.jd.com/10055888366386.html,(1900+),-8,-8,99%
苏泊尔(SUPOR)破壁机豆浆机破壁料理机家用多功能智能预约加热辅食机榨汁机 SP606S,699,500+,,"京东物流,放心购,免邮,满699-100",https://item.jd.com/10046728064474.html,(80+),0,0,96%
小型破壁机磨粉机家用中药材干磨机电动咖啡研磨机粉碎婴儿辅食烧烤调料香料五谷杂粮打粉 Epicure 白色款,79,21,,,https://item.jd.com/10047368832682.html,-3,0,0,100%
大宇（DAEWOO）静柔音破壁机家用豆浆机预约加热全自动免手洗搅拌机早餐料理机 48分贝低音FP01莫兰迪灰,529,1万+,,"自营,券4000-400,每满500-60",https://item.jd.com/100038875872.html,(2500+),(20+),(20+),98%
瑞本（RANBEM） 德国 破壁机家用小型豆浆机迷你多功能果汁辅食机料理机全自动免滤搅拌机 风信紫600ml（适合1-2人用）,169,2000+,,"京东物流,免邮",https://item.jd.com/10047444743621.html,(400+),-3,-3,99%
大宇（DAEWOO） 破壁机多功能家用静音迷你豆浆机破壁免滤全自动免洗加热榨汁机料理机养生壶 流云白（不配养生壶）,499,2万+,,"京东物流,放心购,每满430-200",https://item.jd.com/10022875000096.html,(4200+),(50+),(50+),97%
惠人 （HUROM）破壁机原汁机二合一 韩国进口多功能破壁机料理机豆浆机榨汁机 M100-SBIA05,3698,1000+,,"自营,券500-20,赠",https://item.jd.com/100034366510.html,(300+),-4,-4,97%
创维（SKYWORTH）变频家用破壁机P23A x0a 自动豆浆机多功能料理机绞肉机辅食,2880,0,,自营,https://item.jd.com/100051172101.html,0,0,0,100%
九阳（Joyoung） 轻音舱破壁机 家用45dB静柔音豆浆机低音降噪高速破壁热烘除菌 P919单杯,699,500+,,"京东物流,放心购,每满699-200",https://item.jd.com/10066220524384.html,(200+),-2,-2,99%
半球（PESKOE） 多功能破壁机加热家用全自动无渣豆浆机料理机榨汁机米糊辅食 半球A5薄款白色（1.65升）,159,1000+,,"京东物流,免邮",https://item.jd.com/10040627279676.html,(100+),-6,-6,95%
科西（KEHEAL） 静轻音破壁机家用豆浆机多功能加热可预约料理机免手洗全自动辅食榨汁机 静轻音-禅意白,499,2000+,,"京东物流,放心购,每满489-100",https://item.jd.com/10056670870704.html,(1800+),-2,-2,99%
九阳（Joyoung）破壁机双层加热料理机保温辅食家用多功能豆浆机冷热搅拌机榨汁 L22-Y86【单版】,799.9,1000+,,放心购,https://item.jd.com/44843751398.html,(400+),(10+),(10+),96%
