商品标题,商品价格,评论量,标签,商品详情页
万和（Vanward）燃气热水器 家用 一键节能高达20% 智能自适温 变频恒温 私人订制模式 不可APP控制 365T16【天然气】16升 66重安全防护,1498,5万+,"京东物流,免邮,每满1498-449",https://item.jd.com/10036383473361.html
樱花雪热水器电家用杰诺扁桶圆桶储水式即速热卫生间洗澡60升40L50 40升圆桶+空壳样机 不包邮 【慎拍】,159,500+,,https://item.jd.com/10052072321820.html
万家乐 16升冷凝式增压零冷水燃气热水器 1级能效净化水质 双屏分控wifi智控JSLQ27-16RL7【一价全包版】,2649,2万+,"自营,厂商配送,赠",https://item.jd.com/100027510460.html
雷哲（Reg）集成热水器一体机即热式电热水器家用别墅民宿酒店集成沐浴屏智能恒温变频节能 Q1黑色,3280,500+,"京东物流,免邮,满3000-500",https://item.jd.com/10032816133182.html
云米(VIOMI)燃气热水器家用16升零冷水 天然气 APP智控 变频恒温 优享版JSQ30-VGW166,1299,5000+,自营,https://item.jd.com/100010823698.html
史密斯（A.O.SMITH）A.O.史密斯-佳尼特 电热水器80升 家用洗澡 储水式 速热 免清洗杀菌 80KB 上门安装 新品 金圭特护系统,2299,200+,京东物流,https://item.jd.com/10062472859720.html
美的燃气热水器家用即热强排式恒温节能省气安全防冻健康净浴CO防泄漏小体积燃气厨房HWF系列 13升大水量-性价比之选 天然气,949,2万+,"自营,每满949-101",https://item.jd.com/72402535138.html
飞利浦(PHILIPS) 60升家用电热水器 2100W速热数显 一级能效节能智能杀菌 一键增容大水量AWH1222/93(60DA),1999,200+,自营,https://item.jd.com/100032599283.html
美的（Midea）省空间不碰头电热水器50升扁桶大功率双胆双擎速热健康洗升级防电墙储水式洗澡家用 双胆速热扁桶Air1-2200W,1399,100+,"自营,2件9.7折",https://item.jd.com/10061052644490.html
志高（CHIGO）燃气热水器冷凝式13升家用防冻天然气一级能效省气15%变频恒温水气双调 一级能效冷凝省气15%燃气天然气,1398,500+,每满1000-200,https://item.jd.com/22306668769.html
美的热水器 储水式电热水器电 家用卫生间2000W速热ECO节能省电 安全防护智能数显杀菌 X0系列 【60升适用3-4人】F6020-X0(H),949,2万+,"京东物流,免邮,每满940-150,赠",https://item.jd.com/10037487798272.html
海尔（Haier）燃气热水器16升家用高配水量伺服器恒温下置风机密闭稳燃舱智能防冻节能速热WIFI智控天然气FA,2899,500+,自营,https://item.jd.com/100042102898.html
奥克斯（AUX）电热水器3200W一级能效MAX变频增容大容量热水器预约遥控扁桶洗澡机 60升（一级能效+活水净肤+变频增容） 包安装,2599,1000+,"京东物流,每满2198-300",https://item.jd.com/12417441227.html
美的（Midea）18升燃气热水器 天然气 超一级能效 节能零冷水 全面玻璃屏 恒温节能 JSLQ30-18LN5影青,3499,20万+,"自营,每满2000-200,赠",https://item.jd.com/100049386629.html
拍拍【尾货机】新飞即热式电热水器家用小型淋浴洗澡 速热水器 白色小屏变频恒温,198,4,,https://item.jd.com/10066954949887.html
瑞美（Rheem）小厨宝储水式热水宝厨房热水器6.6升家用速热节能保温一级能效CSFL06.6-UA 【1650W所有排插可用】6.6L上出水,699,500+,满600-150,https://item.jd.com/10058126473224.html
志高（CHIGO）热水器电家用洗澡储水式2200W速热安全节能DSZF-T66DA-60L彩屏圆桶数显款,559,2000+,,https://item.jd.com/100044811905.html
华帝（VATTI）16升零冷水 即热式恒温 燃气热水器 天然气 智能wifi 专利温控舱SPA按摩浴 i12251-16,2799,90,自营,https://item.jd.com/10037201689539.html
阿里斯顿燃气热水器JSQ32-ICL-M 12T,6598,0,,https://item.jd.com/10045886100270.html
凯奇史密斯热水器电热水器家用洗澡扁桶一级能效3000W大容量40升速热B57,557,200+,自营,https://item.jd.com/100042610974.html
创维（Skyworth）即热式电热水器 速热式家用小型恒温淋浴免打孔变频恒温加热宝即开即热D868白色5500w0.9m线,309,200+,"自营,每满200-20",https://item.jd.com/100045468031.html
爱心东东都太(Dutile) 12升智能恒温 平衡式燃气热水器 浴室专用热水器 无氧铜水箱 | JSG24-A 液化气 20Y,698,1000+,"京东物流,免邮",https://item.jd.com/10041324634336.html
美的储水式电热水器电防电墙安全防漏电家用一级节能速热健康低耗保温大水量多人洗智能家电APP控制M5 100升3200W浴缸洗F10032-M5(HE) 双效省电保温王,1799,1000+,"京东物流,免邮,每满1790-300,赠",https://item.jd.com/10045890157452.html
美的热水器 储水式电热水器电 家用卫生间2000W速热ECO节能省电 安全防护智能数显杀菌 X0系列 【50升适用2-3人】F5020-X0(H),899,2万+,"京东物流,免邮,每满890-150,赠",https://item.jd.com/10037487798271.html
阿诗丹顿（USATON）电热水器立式 小型落地立竖式坐地家用热水器电储水式小型一级能效 50升,899,1万+,"每满890-100,赠",https://item.jd.com/23243504954.html
拍拍海尔13升水气双调燃气热水器尾货机智能防冻三档变升恒温芯JSQ25-13WGS(12T)天然气 JSQ25-13WGS(12T),1099,2,,https://item.jd.com/10066582883123.html
海尔（Haier）燃气热水器家用水气双调速热天然气强排式热水器 变频恒温大水量智能变升 海尔16升（一厨两卫）,1199,38,赠,https://item.jd.com/10037850870813.html
华帝（VATTI） 强排恒温热水器 13JX1 低水压启动 智能恒温 宽域调温 多重安全保护,2990,4,自营,https://item.jd.com/100032743948.html
史密斯 A.O.Smith JSQ33-MJSX 16升精英版防冻恒温零冷水型 燃气热水器（线下同款）,8998,16,自营,https://item.jd.com/100005565641.html
志高（CHIGO）电热水器家用储水式卫生间洗澡2200W出水断电40升扁桶双胆速热 顶配扁桶电脑款+远程遥控+出水断电+上门安装 50升(2人),779,1万+,,https://item.jd.com/10047455173139.html
夏新（AMOi）智能恒温变频燃气热水器家用零冷水强排式平衡式天然气液化气煤气10/12L/14/16升 H1--8升数显强排 10L白色数显强排款 管道天然气,468,21,,https://item.jd.com/10067910620979.html
华帝（VATTI）JSQ23-W1211-12 12升燃气热水器 家用即热式热水器 省气节能恒温 超低水压启动,2499,89,自营,https://item.jd.com/100050499825.html
志高 CHIGO燃气热水器 平衡机 8升 家用天然气 速热恒温 多点供水 JSG16-S 哑光金,888,2000+,"自营,厂商配送,券1500-120",https://item.jd.com/100036185318.html
万和（Vanward）燃气热水器 8升 四季控温型 JSQ16-8B-21自带稳压热水器 天然气 12T 四季调温,898,5000+,"京东物流,免邮,满898-179",https://item.jd.com/17926860076.html
美菱（MELING）13升燃气热水器 智能精控恒温 多重安全防护 JSQ25-MR-PS313F*,2099,100+,自营,https://item.jd.com/100019321243.html
法罗力（Ferroli） 2100W三档变频电热水器 智能遥控恒温安全防护家用热水器ES-D2+ 60L,1798,53,满200-30,https://item.jd.com/10035233371016.html
东芝(TOSHIBA) 燃气热水器16升 天然气12T 日本进口CPU 变频节能 水气双调商场同款JSQ30-TA2,5999,8,自营,https://item.jd.com/100047249771.html
万和（Vanward） 8升燃气热水器 四季控温型，自带稳压 出租房使用 8B-21 液化气,718,2000+,"京东物流,免邮,满100-10",https://item.jd.com/19169684785.html
左图右史密斯（L.R.HTOMS）热水器家用洗澡2000W小型速热储水式电热水器40升一级能效DSZF-40A,509,19,自营,https://item.jd.com/100041492780.html
美的（Midea）燃气热水器13升平衡式节能省气智能恒温可装浴室橱柜wifi控制HC7 【新平衡式】随心装,1899,0,"自营,满1898-100",https://item.jd.com/10050583692641.html
COLMO20升全时增压零冷水家用燃气热水器天然气高端智能家电UV杀菌17M扬程多元智控超大瀑布水流 JSQ38-CE820,14999,0,2件9.5折,https://item.jd.com/10037230045510.html
统帅（Leader）海尔出品60升电热水器一级能效家用3300W变频速热预约洗浴热水器,999,1000+,"自营,厂商配送,券899-100",https://item.jd.com/100012952233.html
四季沐歌（MICOE）零冷水燃气热水器天然气磁化活水家用全景玻璃触摸WIFI智能增压 【12升|四季免调|变频|磁净化】恒温机,649,200+,,https://item.jd.com/10067221888156.html
美的燃气热水器 即热式恒温家用速热热水器 支持水气双调 变频节能开机自检 上门安装RS2 【黄金16升】多点用水恒温系列 8年整机包修,1299,200+,"自营,赠",https://item.jd.com/10058488824337.html
康家好太太热水器电家用洗澡双胆超薄速热出租房小型储水式热水器卫生间淋浴加热器 60升电脑款 上门安装,468,80,自营,https://item.jd.com/100044108851.html
海尔(Haier)热水器家用储水式电热水器安全防电墙速热2200W 100升【2200W免费安装全国联保】,1299,1000+,自营,https://item.jd.com/100047480119.html
万家乐 Z7零冷水家用大升数内置增压智能防冻版WIFI控制 中央热水系统恒温燃气天然气 JSQ34-18Z7[18升增压],2299,1000+,"京东物流,免邮,满1000-200",https://item.jd.com/59568508082.html
创维（Skyworth）即热式电热水器 速热式小型恒温淋浴免储水变频恒温淋浴机多功率可调D875黑色6000W包安装,529,200+,"自营,每满200-20",https://item.jd.com/100047686409.html
创维（Skyworth）即热式电热水器电家用卫生间加热器速热洗澡器小型淋浴快速加热恒温免打孔免储水 3.5KW银色漏保插头款+沐浴配件,369,5000+,"京东物流,免邮,满200-30",https://item.jd.com/10046167000630.html
奥克斯（AUX）电热水器 速热二级能效超薄扁桶 40升L 40升 液晶数显+旋钮 扁桶双胆加热 包安装 包安装,899,1万+,"京东物流,每满899-100",https://item.jd.com/10038098964514.html
美的液化气燃气热水器家用12升煤气罐装CO防泄漏安全节能 变频恒温智能家电 安全即热水HWA系列,1099,2万+,"京东物流,每满1090-100,赠",https://item.jd.com/32239124577.html
奥克斯（AUX）燃气热水器家用精准恒温强排式速热洗澡智能变升水气双调多重安全防护防泄漏节能省气 12升液化气丨变频恒温丨智能变升丨推荐一厨,699,2万+,,https://item.jd.com/10027427689313.html
半球电热水器电家用洗澡小户型储水式速热热水器出租房出水断电热水器40升50升60升选 40升标配数显款+三代断电保护-自行安装,538,5000+,满400-200,https://item.jd.com/10032991841353.html
美的燃气热水器家用天然气13升智能变频恒温平衡机可装浴室安全老人小孩安心家用HC7 恒温沐浴【13升一厨两卫浴缸洗】 浴室可安装,1699,2000+,自营,https://item.jd.com/10047802779788.html
康家好太太【出水断电】储水式电热水器电家用速热恒温洗澡租房热水器卫生间2000w DSZF-100A 100升数显款,498,5000+,自营,https://item.jd.com/100040574225.html
AO史密斯-佳尼特 电热水器60升 免清洗阻垢杀菌 家用储水式 双棒速热新品短款 60KB 金圭特护系统,2099,1000+,京东物流,https://item.jd.com/10045457651423.html
林内（Rinnai）16升燃气热水器 家用天然气 语音智控 恒温防冻大水量 京东小家智能生态 RUS-16QD33W 京品家电,4699,10万+,"自营,券1000-100,赠",https://item.jd.com/100020202032.html
海尔 Haier燃气热水器13升家用大水量变频恒温水气双调零冷水JSQ25-13R5BW,3299,1,自营,https://item.jd.com/100029278450.html
万家乐（Macro）H111C电热水器 2100W速热经济节能 下潜加热家用洗澡机 D50-H111C【50升2-3人适用】,599,5000+,"京东物流,免邮,满400-50",https://item.jd.com/43719825607.html
凯奇史密斯热水器电热水器家用洗澡3000W扁桶变频速热一级能效 100升 B086DS,999,200+,自营,https://item.jd.com/100042500762.html
万家乐（Macro）燃气热水器SL1双增压增容零冷水天然气WIFI远控 启停零波动 四季随温感 16升双增零冷水JSQ30-16SL1,1699,200+,"自营,满1000-200",https://item.jd.com/10061862519339.html
美的储水式电热水器纤薄扁桶10倍增容双胆变频加热节能省电保温无缝内胆稀土镁棒一级能效UM+ F6033-UM+(HE) 十倍增容,2799,100+,"自营,每满2799-200",https://item.jd.com/10060235242926.html
奇田（Qitian）8升平衡式燃气热水器家用 热水器燃气 新国标铜水箱温度显示 浴室使用 JSG16-8A 金钢 天然气12T,875,5000+,"京东物流,秒杀,免邮",https://item.jd.com/1013792897.html
樱 花树电热水器储水式圆桶扁桶热水器电家用速热洗澡商用租房公寓宿舍热水器ALANSMITH 40升扁桶数显+高配+出水断电 不包安装,348,13,,https://item.jd.com/10060700320583.html
樱花雪（YINGHUAXUE） 樱花雪热水器电家用储水式卫生间出租房60升80升100L扁桶速热洗澡 50升圆桶数显+高配_防电墙+安全巡航,278,6,赠,https://item.jd.com/10064203573188.html
志高（CHIGO）热水器电家用洗澡储水式出水断电2200W速热超薄扁桶电热水器DSZF-T66DA-80L彩屏扁桶数显断电款,739,83,自营,https://item.jd.com/100044811931.html
爱心东东阿诗丹顿（USATON）小厨宝大升数即热式热水宝电热水器厨房热水器迷你储水式上出水10升一级能效 【上出水11升】速热2000W 小厨宝,569,10万+,"每满540-20,赠",https://item.jd.com/71141830357.html
【出水断电】康家好太太热水器电家用洗澡超薄速热租房储水式热水器卫生间DSZF-60A 60升双胆触屏款 上门安装,558,500+,自营,https://item.jd.com/100047737577.html
厅和好太太（TingHeHaoTaiTai）热水器电热水器家用洗澡小型储水式热水器出租房扁桶 40升扁桶数显+出水断电+双防电墙 自行安装,358,1万+,,https://item.jd.com/10060760695883.html
